Loyalty Number,Year,Month,Flights Booked,Flights with Companions,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Date
277356,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79258,Divorced,Star,4830.91,Standard,2017-02-01
278539,2017,1,6,1,7,588,58.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,76521,Married,Aurora,7258.99,Standard,2016-01-01
278898,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,61376,Married,Nova,3419.11,Standard,2017-03-01
279634,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,High School or Below,65752,Married,Nova,2961.31,Standard,2015-02-01
281737,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,53927,Married,Nova,3331.45,2018 Promotion,2018-02-01
283654,2017,1,6,0,6,1026,102.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,47491,Single,Star,2659.98,Standard,2015-08-01
285738,2017,1,4,0,4,1544,154.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,58563,Divorced,Star,4896.56,Standard,2016-09-01
285767,2017,1,11,2,13,1261,126.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,College,79258,Married,Aurora,8197.2,Standard,2016-11-01
286262,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,64266,Married,Nova,4177.29,Standard,2015-12-01
287211,2017,1,11,0,11,2453,245.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,54137,Married,Star,15032.9,Standard,2016-09-01
287979,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,45493,Married,Aurora,6411.12,Standard,2017-04-01
288112,2017,1,5,1,6,2244,224.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,81549,Married,Nova,9012.92,Standard,2016-05-01
288451,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,63708,Married,Nova,5065.94,Standard,2017-09-01
290250,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,15609,Divorced,Nova,12208.12,2018 Promotion,2018-03-01
290356,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,79258,Single,Star,2150.91,2018 Promotion,2018-02-01
293100,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,57815,Divorced,Star,7903.99,Standard,2017-02-01
293663,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,85263,Single,Nova,3122.98,Standard,2014-04-01
295561,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79258,Single,Aurora,22337.16,Standard,2016-10-01
296097,2017,1,11,2,13,3354,335.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,48080,Single,Nova,16407.66,Standard,2015-10-01
296104,2017,1,1,1,2,2264,226.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,83660,Divorced,Star,13891.68,Standard,2016-05-01
296412,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,99204,Married,Star,4533.73,2018 Promotion,2018-04-01
296566,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,99897,Married,Nova,10978.78,Standard,2017-08-01
298543,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,75231,Single,Star,13770.98,Standard,2017-12-01
299366,2017,1,3,0,3,759,75.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,College,79258,Married,Star,4877.61,Standard,2016-02-01
299454,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Male,College,79258,Married,Nova,3107.59,Standard,2014-07-01
299573,2017,1,12,1,13,1443,144.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,84834,Married,Nova,3242.04,Standard,2015-10-01
300460,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,61099,Married,Aurora,32725.3,Standard,2018-01-01
300623,2017,1,1,0,1,1033,103.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,74262,Single,Nova,18060.48,Standard,2013-03-01
302129,2017,1,4,0,4,1572,157.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,80861,Married,Star,2729.13,Standard,2014-07-01
302313,2017,1,8,6,14,3094,309.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Master,81765,Single,Star,25464.82,Standard,2016-08-01
303396,2017,1,1,0,1,2036,203.0,0,0,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,49446,Married,Nova,3090.13,Standard,2014-08-01
304528,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,51436,Married,Star,2495.46,Standard,2018-08-01
304620,2017,1,3,3,6,528,52.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Male,College,79258,Single,Star,2144.92,Standard,2016-12-01
304764,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,87255,Divorced,Aurora,9429.08,Standard,2017-03-01
305287,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,89076,Married,Star,2799.47,Standard,2013-03-01
305604,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,67592,Married,Nova,12887.43,Standard,2015-02-01
306288,2017,1,11,0,11,3289,328.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,47792,Married,Star,4892.44,Standard,2013-11-01
306965,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,100809,Married,Aurora,5586.89,Standard,2013-06-01
307032,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,102850,Married,Aurora,13862.1,Standard,2016-09-01
307047,2017,2,11,3,14,2632,263.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,86536,Divorced,Aurora,13211.01,Standard,2016-06-01
307233,2017,1,11,4,15,1770,177.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,79258,Single,Aurora,4965.49,Standard,2016-03-01
307631,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Female,College,79258,Single,Aurora,7076.65,Standard,2017-01-01
308629,2017,1,11,3,14,3150,315.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,College,79258,Married,Aurora,5426.14,Standard,2016-01-01
311952,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,63438,Married,Star,5450.39,Standard,2017-10-01
313837,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2P 4F6,Male,College,79258,Single,Star,4556.59,2018 Promotion,2018-03-01
313996,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,48207,Married,Star,17250.75,Standard,2016-10-01
314065,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,70111,Married,Star,6285.15,Standard,2016-03-01
316323,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79258,Single,Star,4151.67,Standard,2017-08-01
319092,2017,1,9,0,9,2484,248.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79258,Single,Aurora,6758.81,Standard,2016-07-01
319193,2017,1,11,4,15,2985,298.0,0,0,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,58552,Married,Nova,4849.7,Standard,2016-10-01
319768,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Male,College,79258,Single,Star,2749.19,2018 Promotion,2018-02-01
324013,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,51283,Divorced,Nova,4858.43,Standard,2017-07-01
326240,2017,2,9,0,9,1404,140.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,58918,Married,Star,4938.89,Standard,2014-11-01
326561,2017,1,6,0,6,2172,217.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,94208,Single,Star,4554.56,Standard,2015-01-01
327903,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,78573,Divorced,Star,4376.36,Standard,2018-01-01
328173,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79258,Single,Aurora,5247.85,Standard,2013-03-01
329088,2017,2,11,0,11,2750,275.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,56644,Divorced,Star,27789.69,Standard,2015-02-01
330783,2017,2,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,61608,Divorced,Aurora,8159.14,Standard,2016-10-01
331669,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,College,79258,Single,Nova,4787.21,Standard,2017-02-01
331995,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,95061,Married,Nova,4984.62,Standard,2017-02-01
333051,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,93849,Married,Aurora,51426.25,2018 Promotion,2018-04-01
334273,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,47918,Married,Aurora,5420.34,Standard,2016-11-01
335137,2017,1,2,0,2,2764,276.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,59172,Married,Star,4932.92,Standard,2014-12-01
336238,2017,1,4,1,5,1225,122.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,76378,Married,Nova,12269.42,Standard,2016-10-01
339800,2017,1,3,3,6,3078,307.0,0,0,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,97230,Single,Star,2946.15,Standard,2016-10-01
340931,2017,1,11,0,11,1331,133.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,60732,Single,Star,32677.34,Standard,2016-06-01
341907,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,46975,Single,Star,2605.6,Standard,2013-01-01
343425,2017,1,6,5,11,1254,125.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,98651,Married,Aurora,5532.75,Standard,2016-01-01
343978,2017,1,1,1,2,188,18.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,82434,Married,Aurora,5375.84,Standard,2016-11-01
346532,2017,1,1,1,2,1142,114.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,College,79258,Single,Star,7205.02,Standard,2013-11-01
346560,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,97314,Married,Aurora,22837.14,Standard,2017-06-01
347276,2017,1,6,1,7,532,53.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,High School or Below,62283,Married,Nova,3508.57,Standard,2013-04-01
347850,2017,1,6,0,6,1956,195.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,62937,Married,Nova,3055.7,Standard,2014-02-01
348238,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,79258,Married,Nova,9575.36,Standard,2017-10-01
348245,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Male,College,79258,Married,Star,2419.31,Standard,2017-12-01
348471,2017,1,9,0,9,1854,185.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,88693,Married,Nova,9191.67,Standard,2014-02-01
349108,2017,1,3,0,3,2067,206.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,76485,Single,Aurora,7507.46,Standard,2014-11-01
350059,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,79258,Single,Aurora,7076.65,Standard,2017-11-01
352026,2017,1,5,0,5,1110,111.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,77162,Married,Nova,4465.34,Standard,2016-12-01
352377,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Calgary,T3E 2V9,Female,Master,105487,Divorced,Star,7805.31,Standard,2014-01-01
352581,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,51135,Single,Star,4720.61,Standard,2017-01-01
353648,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,College,79258,Single,Aurora,6857.52,Standard,2017-02-01
354176,2017,1,1,1,2,2910,291.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Master,71038,Married,Star,2886.45,Standard,2014-06-01
354730,2017,1,13,0,13,3068,306.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,79258,Married,Star,3885.46,Standard,2014-10-01
357567,2017,7,5,5,10,4810,481.0,467,38,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,79258,Married,Aurora,11196.46,Standard,2013-04-01
358054,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,79258,Single,Nova,10461.58,Standard,2017-01-01
359188,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,94633,Married,Aurora,5218.34,Standard,2017-04-01
361266,2018,4,3,3,6,3348,360.72,336,27,Canada,Ontario,Toronto,M1R 4K3,Female,College,79258,Married,Star,2652.06,Standard,2016-11-01
361944,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,90746,Divorced,Star,26113.36,Standard,2017-06-01
363178,2017,2,11,6,17,3145,314.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Female,High School or Below,53586,Single,Nova,3359.29,Standard,2016-11-01
363866,2017,1,3,0,3,528,52.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Master,128118,Married,Nova,3873.65,Standard,2016-09-01
364596,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,26322,Single,Aurora,16710.84,2018 Promotion,2018-04-01
365166,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,56460,Married,Star,2509.11,2018 Promotion,2018-04-01
366727,2017,1,4,0,4,756,75.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,68173,Single,Nova,7506.78,Standard,2016-04-01
367617,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Master,109361,Divorced,Star,2397.04,Standard,2016-05-01
367685,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79258,Single,Aurora,6861.28,Standard,2018-06-01
367782,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,98209,Single,Nova,5565.89,2018 Promotion,2018-02-01
368062,2017,1,4,3,7,2205,220.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,90603,Married,Nova,8488.56,Standard,2016-11-01
368292,2017,1,1,0,1,2281,228.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Female,College,79258,Married,Star,4770.26,Standard,2016-11-01
368435,2017,1,0,0,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,73695,Married,Nova,8707.62,2018 Promotion,2018-04-01
369715,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,94633,Married,Star,5218.34,Standard,2018-01-01
370443,2017,1,3,0,3,480,48.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79258,Single,Star,2009.77,Standard,2014-08-01
371079,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,64968,Married,Star,2599.97,Standard,2014-08-01
371737,2017,1,0,0,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,31456,Divorced,Nova,3012.04,2018 Promotion,2018-04-01
372175,2017,1,6,3,9,1035,103.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Male,High School or Below,72002,Married,Nova,5348.07,Standard,2013-02-01
372522,2017,1,2,0,2,242,24.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,85952,Married,Nova,2810.67,Standard,2016-04-01
372865,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,67421,Married,Star,13575.68,Standard,2017-04-01
372961,2017,1,2,2,4,1864,186.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,82681,Married,Aurora,5659.24,Standard,2016-03-01
373737,2017,1,10,0,10,1820,182.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,47646,Single,Nova,8888.88,Standard,2016-01-01
375056,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,High School or Below,45493,Married,Star,6411.12,Standard,2017-12-01
375203,2017,1,8,0,8,2312,231.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,84901,Married,Star,2592.44,Standard,2016-05-01
376630,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,54417,Single,Nova,12948.4,Standard,2014-03-01
376929,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Male,High School or Below,69177,Married,Star,9753.31,2018 Promotion,2018-02-01
377302,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Doctor,219564,Married,Star,4803.78,Standard,2017-03-01
377444,2017,2,8,0,8,1600,160.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,67210,Married,Aurora,13995.69,Standard,2015-11-01
377489,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,College,79258,Single,Star,7897.02,Standard,2015-02-01
378920,2017,1,6,0,6,2016,201.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,63722,Married,Nova,6446.92,Standard,2014-11-01
379117,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,College,79258,Single,Nova,8663.5,Standard,2017-01-01
380788,2017,2,3,0,3,657,65.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,98888,Married,Nova,18938.54,Standard,2016-02-01
381065,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,87635,Married,Nova,4669.23,Standard,2015-08-01
382197,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,69367,Married,Star,4100.47,Standard,2017-10-01
383399,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Female,Doctor,188179,Divorced,Star,6540.2,Standard,2014-11-01
383954,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,70883,Married,Nova,4980.83,Standard,2013-07-01
384146,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Peace River,T9O 2W2,Female,High School or Below,48890,Married,Nova,2790.23,2018 Promotion,2018-04-01
384412,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,70473,Divorced,Nova,7519.13,2018 Promotion,2018-04-01
384602,2017,1,1,0,1,449,44.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Female,College,79258,Married,Aurora,6941.9,Standard,2015-04-01
385638,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,97176,Divorced,Nova,3241.59,Standard,2016-11-01
386082,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,30486,Divorced,Aurora,5391.97,2018 Promotion,2018-03-01
386979,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Male,College,79258,Single,Nova,8555.89,Standard,2018-01-01
387721,2017,1,11,4,15,2070,207.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,79258,Single,Star,13104.15,Standard,2013-12-01
389928,2017,1,11,0,11,1078,107.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Male,College,79258,Single,Aurora,13024.13,Standard,2014-05-01
389996,2017,1,10,2,12,864,86.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,81308,Married,Aurora,5849.49,Standard,2015-02-01
390022,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H3T 8L4,Male,Bachelor,92396,Married,Aurora,8838.09,2018 Promotion,2018-03-01
390377,2017,1,4,0,4,1564,156.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,College,79258,Single,Aurora,16727.56,Standard,2013-04-01
390924,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,72997,Single,Aurora,7130.29,Standard,2016-11-01
390980,2017,1,1,1,2,1240,124.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,50930,Married,Aurora,8382.48,Standard,2014-09-01
391357,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,53061,Married,Aurora,5246.28,Standard,2017-05-01
394195,2017,1,1,1,2,1762,176.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79258,Single,Star,12944.19,Standard,2013-11-01
394196,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,54938,Married,Nova,5068.26,Standard,2018-06-01
394569,2017,1,10,0,10,2740,274.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,65935,Divorced,Star,8427.17,Standard,2016-06-01
394946,2017,1,1,0,1,1362,136.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Female,College,79258,Divorced,Nova,4778.68,Standard,2016-11-01
397242,2017,1,10,0,10,940,94.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,48626,Married,Star,8789.88,Standard,2013-05-01
397518,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,76056,Married,Star,4235.18,Standard,2018-01-01
397787,2017,1,0,0,0,0,0.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,73129,Married,Nova,5169.56,Standard,2017-12-01
398535,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,79258,Single,Star,4250.28,2018 Promotion,2018-04-01
399101,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,74123,Divorced,Nova,5979.72,Standard,2015-03-01
399514,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,71409,Divorced,Nova,3214.98,Standard,2017-05-01
400404,2017,1,4,4,8,1112,111.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Female,College,79258,Divorced,Star,6846.15,Standard,2016-02-01
400478,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,90828,Single,Aurora,5187.65,Standard,2017-07-01
401424,2017,1,12,0,12,816,81.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,College,79258,Married,Nova,4491.91,Standard,2013-12-01
401858,2017,10,6,3,9,3591,359.0,353,29,Canada,Ontario,Toronto,M2M 7K8,Male,College,79258,Divorced,Star,4644.7,Standard,2017-08-01
401956,2017,1,7,3,10,3300,330.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,79258,Divorced,Star,2004.35,Standard,2016-09-01
402390,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Female,Master,121999,Married,Star,3873.65,2018 Promotion,2018-02-01
403473,2017,1,3,3,6,960,96.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,63833,Divorced,Nova,7908.67,Standard,2014-03-01
405739,2017,1,11,0,11,1144,114.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,79258,Married,Aurora,5447.81,Standard,2013-08-01
405768,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,92213,Divorced,Star,3816.41,Standard,2017-03-01
406287,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,47620,Married,Star,8668.61,Standard,2017-07-01
407478,2017,1,3,0,3,2613,261.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,46887,Single,Nova,5408.89,Standard,2013-01-01
408091,2017,2,6,0,6,402,40.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Male,College,79258,Married,Aurora,5657.03,Standard,2016-10-01
409984,2017,1,0,0,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,79258,Single,Star,7452.23,2018 Promotion,2018-04-01
410343,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,46580,Married,Star,17085.41,Standard,2017-06-01
410460,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,57117,Married,Aurora,5048.05,Standard,2017-01-01
413445,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,68171,Divorced,Star,4582.16,Standard,2017-08-01
416940,2017,1,11,0,11,1353,135.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,92796,Divorced,Aurora,8733.53,Standard,2013-10-01
418636,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,79258,Single,Star,2378.09,Standard,2018-01-01
419237,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,99053,Married,Star,4339.87,Standard,2017-03-01
422989,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,60917,Married,Star,2769.73,Standard,2017-04-01
423119,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,57033,Married,Nova,9035.67,Standard,2014-06-01
